seq.name	LHCtype
TARA_IOS_50_MAG_00134_000000001757.2.1	LHCq
TARA_ION_45_MAG_00152_000000005763.6.1	LHCq
TARA_PON_109_MAG_00231_000000000107.5.1	LHCq
TARA_MED_95_MAG_00458_000000005429.10.1	LHCq
TARA_AON_82_MAG_00283_000000001573.2.2	LHCq
TARA_PSW_86_MAG_00266_000000002061.6.1	LHCq
TARA_AON_82_MAG_00278_000000000249.3.1	LHCq
TARA_AOS_82_MAG_00140_000000000138.1.1	LHCq
TARA_ARC_108_MAG_00320_000000002456.1.1	LHCq
TARA_PON_109_MAG_00250_000000004306.3.7	LHCq
TARA_SOC_28_MAG_00074_000000001107.3.1	LHCq
TARA_ARC_108_MAG_00319_000000002911.20.1	LHCq
TARA_AOS_82_MAG_00183_000000008343.4.4	LHCq
TARA_PSE_93_MAG_00226_000000003325.1.7	LHCq
TARA_AOS_82_MAG_00045_000000001358.22.1	LHCq
TARA_ARC_108_MAG_00123_000000001260.50.1	LHCq
TARA_AON_82_MAG_00278_000000000707.3.1	LHCq
TARA_PSW_86_MAG_00266_000000001730.5.1	LHCq
TARA_ARC_108_MAG_00315_000000002613.2.1	LHCq
TARA_ARC_108_MAG_00320_000000007412.8.1	LHCq
TARA_ARC_108_MAG_00219_000000001639.14.1	LHCq
TARA_MED_95_MAG_00394_000000003337.7.1	LHCq
TARA_PSW_86_MAG_00276_000000000579.3.1	LHCq
TARA_ARC_108_MAG_00219_000000006681.1.1	LHCq
TARA_PSE_93_MAG_00258_000000029043.2.2	LHCq
TARA_MED_95_MAG_00515_000000002008.2.3	LHCq
TARA_AOS_82_MAG_00184_000000002129.7.1	LHCq
TARA_PSW_86_MAG_00283_000000002304.5.1	LHCq
TARA_AON_82_MAG_00341_000000005327.18.2	LHCq
TARA_AOS_82_MAG_00140_000000001632.3.1	LHCq
TARA_AON_82_MAG_00356_000000000662.5.4	LHCq
TARA_PSW_86_MAG_00318_000000007344.11.2	LHCq
TARA_MED_95_MAG_00444_000000006589.1.1	LHCq
TARA_MED_95_MAG_00458_000000005690.1.1	LHCq
TARA_AON_82_MAG_00315_000000007872.1.1	LHCq
TARA_AOS_82_MAG_00141_000000001851.1.1	LHCq
TARA_ARC_108_MAG_00315_000000005556.6.1	LHCq
TARA_PSW_86_MAG_00280_000000000188.60.1	LHCq
TARA_PSE_93_MAG_00267_000000000878.5.1	LHCq
TARA_MED_95_MAG_00515_000000006971.2.1	LHCq
TARA_ARC_108_MAG_00303_000000007611.1.1	LHCq
TARA_AOS_82_MAG_00144_000000000886.2.1	LHCq
TARA_SOC_28_MAG_00074_000000005145.1.3	LHCq
TARA_ASW_2018_MAG_00036_000000003445.5.2	LHCq
TARA_AOS_82_MAG_00132_000000000583.44.1	LHCq
TARA_PSE_93_MAG_00203_000000000131.9.1	LHCq
TARA_PSW_86_MAG_00236_000000005334.2.2	LHCq
TARA_PSW_86_MAG_00222_000000001105.7.1	LHCq
TARA_PSE_93_MAG_00213_000000002423.2.2	LHCq
TARA_IOS_50_MAG_00115_000000002962.1.1	LHCq
TARA_ARC_108_MAG_00212_000000003346.5.1	LHCq
Metagenome_centric_SAG_TOSAG46-2_Gene12209	LHCq
TARA_IOS_50_MAG_00125_000000000462.1.1	LHCq
TARA_IOS_50_MAG_00056_000000001164.13.1	LHCq
TARA_AON_82_MAG_00159_000000001595.2.2	LHCq
TARA_ARC_108_MAG_00122_000000000354.7.1	LHCq
TARA_ARC_108_MAG_00137_000000002138.23.1	LHCq
TARA_AOS_82_MAG_00176_000000004239.20.3	LHCq
TARA_ARC_108_MAG_00187_000000007816.2.1	LHCq
TARA_SOC_28_MAG_00031_000000003173.1.7	LHCq
TARA_ARC_108_MAG_00276_000000000131.1.1	LHCq
TARA_ARC_108_MAG_00323_000000022372.1.1	LHCq
TARA_PSW_86_MAG_00272_000000003913.1.1	LHCq
TARA_AOS_82_MAG_00142_000000004711.2.1	LHCq
TARA_MED_95_MAG_00453_000000010620.18.1	LHCq
TARA_PSW_86_MAG_00285_000000000575.7.1	LHCq
Metagenome_centric_SAG_TOSAG41-8_Gene4758	LHCq
TARA_PSW_86_MAG_00318_000000008233.2.2	LHCq
TARA_MED_95_MAG_00403_000000007235.6.1	LHCq
TARA_PSE_93_MAG_00219_000000004823.3.1	LHCq
TARA_MED_95_MAG_00403_000000008282.3.1	LHCq
TARA_ARC_108_MAG_00248_000000009209.5.1	LHCq
TARA_PSW_86_MAG_00280_000000000507.32.1	LHCq
TARA_PSW_86_MAG_00268_000000002884.8.4	LHCq
TARA_PSW_86_MAG_00318_000000003220.2.1	LHCq
TARA_AON_82_MAG_00354_000000008017.4.1	LHCq
TARA_ION_45_MAG_00201_000000005728.4.2	LHCq
TARA_ARC_108_MAG_00326_000000004713.6.1	LHCq
TARA_MED_95_MAG_00433_000000006013.22.1	LHCq
TARA_PSW_86_MAG_00317_000000006022.2.1	LHCq
TARA_AON_82_MAG_00341_000000000412.2.1	LHCq
TARA_MED_95_MAG_00444_000000007546.4.1	LHCq
TARA_MED_95_MAG_00458_000000005564.3.1	LHCq
TARA_ION_45_MAG_00201_000000008671.1.2	LHCq
TARA_MED_95_MAG_00444_000000001795.2.1	LHCq
TARA_AON_82_MAG_00356_000000007375.1.1	LHCq
TARA_PSE_93_MAG_00267_000000002722.2.2	LHCq
TARA_MED_95_MAG_00393_000000002568.5.1	LHCq
TARA_ARC_108_MAG_00323_000000012954.1.4	LHCq
TARA_IOS_2018_MAG_00068_000000001883.2.1	LHCq
TARA_MED_95_MAG_00458_000000005462.2.1	LHCq
TARA_PSE_93_MAG_00218_000000000589.1.2	LHCq
TARA_MED_95_MAG_00442_000000001504.3.1	LHCq
TARA_ARC_108_MAG_00289_000000011773.7.1	LHCq
TARA_PSW_86_MAG_00318_000000000740.1.3	LHCq
TARA_AOS_82_MAG_00140_000000003159.2.1	LHCq
TARA_ARC_108_MAG_00303_000000013648.4.1	LHCq
TARA_ARC_108_MAG_00323_000000012374.4.1	LHCq
TARA_MED_95_MAG_00515_000000007311.2.1	LHCq
TARA_AOS_82_MAG_00184_000000012022.2.1	LHCq
TARA_AOS_82_MAG_00149_000000001257.7.1	LHCq
TARA_ARC_108_MAG_00326_000000003316.18.1	LHCq
TARA_MED_95_MAG_00469_000000007110.1.1	LHCq
TARA_ARC_108_MAG_00315_000000009503.1.2	LHCq
TARA_ARC_108_MAG_00263_000000003763.4.2	LHCq
TARA_AOS_82_MAG_00045_000000001388.1.1	LHCq
TARA_ARC_108_MAG_00123_000000000405.39.1	LHCq
TARA_PSW_86_MAG_00275_000000003651.2.1	LHCq
TARA_AON_82_MAG_00341_000000002433.16.1	LHCq
TARA_PSE_93_MAG_00218_000000002143.19.1	LHCq
TARA_PSE_93_MAG_00218_000000003877.4.1	LHCq
TARA_AOS_82_MAG_00184_000000007456.2.2	LHCq
TARA_ION_45_MAG_00201_000000008184.3.1	LHCq
TARA_ARC_108_MAG_00122_000000002548.2.1	LHCq
TARA_AON_82_MAG_00159_000000002253.9.1	LHCq
TARA_IOS_50_MAG_00056_000000000527.9.1	LHCq
TARA_IOS_50_MAG_00115_000000002231.7.1	LHCq
TARA_PSW_86_MAG_00222_000000001624.11.1	LHCq
TARA_ARC_108_MAG_00187_000000003559.1.1	LHCq
TARA_SOC_28_MAG_00031_000000005257.1.1	LHCq
TARA_ARC_108_MAG_00137_000000007205.3.1	LHCq
TARA_PSW_86_MAG_00281_000000003277.19.1	LHCq
TARA_MED_95_MAG_00424_000000001113.1.1	LHCq
TARA_IOS_50_MAG_00125_000000001765.2.1	LHCq
TARA_PSE_93_MAG_00213_000000002962.5.1	LHCq
TARA_ARC_108_MAG_00212_000000000004.8.1	LHCq
TARA_ARC_108_MAG_00276_000000000588.18.1	LHCq
TARA_PSW_86_MAG_00236_000000002321.6.1	LHCq
TARA_ARC_108_MAG_00230_000000000218.1.1	LHCq
TARA_AOS_82_MAG_00158_000000001376.3.1	LHCq
TARA_AOS_82_MAG_00050_000000001381.14.2	LHCq
TARA_PSW_86_MAG_00302_000000002219.1.3	LHCq
TARA_SOC_28_MAG_00077_000000002973.1.2	LHCq
TARA_ARC_108_MAG_00326_000000002920.9.1	LHCq
TARA_AON_82_MAG_00159_000000000895.8.1	LHCq
TARA_IOS_50_MAG_00056_000000000030.37.1	LHCq
TARA_PON_109_MAG_00232_000000000989.6.1	LHCq
TARA_PSW_86_MAG_00302_000000004808.1.2	LHCq
TARA_ARC_108_MAG_00123_000000001519.43.1	LHCq
TARA_AOS_82_MAG_00045_000000001851.8.1	LHCq
TARA_PSW_86_MAG_00266_000000002061.3.1	LHCq
TARA_ARC_108_MAG_00320_000000004875.1.1	LHCq
TARA_PSW_86_MAG_00285_000000000930.23.1	LHCq
TARA_PSW_86_MAG_00317_000000001617.1.1	LHCq
TARA_AOS_82_MAG_00129_000000005211.2.1	LHCq
TARA_ARC_108_MAG_00303_000000000972.1.2	LHCq
TARA_ION_45_MAG_00201_000000004691.5.1	LHCq
TARA_MED_95_MAG_00444_000000010831.2.1	LHCq
TARA_MED_95_MAG_00469_000000000980.4.1	LHCq
TARA_ARC_108_MAG_00303_000000001327.1.1	LHCq
TARA_ION_45_MAG_00152_000000002334.5.1	LHCq
TARA_PSW_86_MAG_00287_000000002500.5.2	LHCq
TARA_AOS_82_MAG_00142_000000000303.5.2	LHCq
TARA_IOS_50_MAG_00134_000000001258.5.2	LHCq
TARA_PON_109_MAG_00231_000000000004.2.1	LHCq
TARA_PSE_93_MAG_00224_000000003728.5.2	LHCq
TARA_MED_95_MAG_00439_000000001507.2.1	LHCq
TARA_PSE_93_MAG_00207_000000002218.3.1	LHCq
TARA_PSE_93_MAG_00241_000000004572.1.3	LHCq
TARA_AOS_82_MAG_00185_000000009378.6.1	LHCq
TARA_ARC_108_MAG_00310_000000007152.1.1	LHCq
TARA_ARC_108_MAG_00248_000000007431.9.1	LHCq
TARA_AON_82_MAG_00283_000000001575.4.1	LHCq
TARA_PSW_86_MAG_00317_000000000767.15.2	LHCq
TARA_PSW_86_MAG_00283_000000001181.7.1	LHCq
TARA_ION_45_MAG_00168_000000002759.1.3	LHCq
TARA_PSW_86_MAG_00284_000000008063.1.17	LHCq
TARA_SOC_28_MAG_00056_000000001989.1.2	LHCq
TARA_MED_95_MAG_00403_000000008804.3.3	LHCq
TARA_AON_82_MAG_00318_000000004861.1.8	LHCq
TARA_PSW_86_MAG_00317_000000006269.3.1	LHCq
TARA_MED_95_MAG_00458_000000005982.6.3	LHCq
TARA_PSW_86_MAG_00275_000000002043.1.2	LHCq
TARA_AON_82_MAG_00341_000000006243.4.1	LHCq
TARA_MED_95_MAG_00393_000000002247.9.1	LHCq
TARA_PSE_93_MAG_00203_000000002249.8.1	LHCq
TARA_AOS_82_MAG_00132_000000001835.6.1	LHCq
TARA_PSE_93_MAG_00219_000000004643.9.1	LHCq
TARA_SOC_28_MAG_00074_000000007798.6.1	LHCq
TARA_AOS_82_MAG_00183_000000000116.1.1	LHCq
TARA_SOC_28_MAG_00059_000000005174.1.1	LHCq
TARA_SOC_28_MAG_00057_000000007899.22.1	LHCq
TARA_PSE_93_MAG_00203_000000000680.2.1	LHCq
TARA_AOS_82_MAG_00132_000000003740.10.1	LHCq
TARA_PSE_93_MAG_00245_000000004241.1.2	LHCq
TARA_PSE_93_MAG_00245_000000004431.3.1	LHCq
TARA_MED_95_MAG_00458_000000006960.11.1	LHCq
TARA_PSW_86_MAG_00317_000000001387.18.1	LHCq
TARA_AOS_82_MAG_00140_000000002272.4.1	LHCq
TARA_PSW_86_MAG_00283_000000001368.21.1	LHCq
TARA_ARC_108_MAG_00323_000000008075.11.1	LHCq
TARA_PSW_86_MAG_00285_000000000584.13.1	LHCq
TARA_PSE_93_MAG_00218_000000003499.5.1	LHCq
TARA_MED_95_MAG_00444_000000010242.1.1	LHCq
TARA_ION_45_MAG_00201_000000005983.3.1	LHCq
TARA_PSW_86_MAG_00287_000000001569.18.1	LHCq
TARA_AOS_82_MAG_00142_000000001055.32.1	LHCq
TARA_PSE_93_MAG_00224_000000000636.2.1	LHCq
TARA_PSW_86_MAG_00268_000000002958.1.1	LHCq
TARA_ARC_108_MAG_00326_000000009247.3.3	LHCq
TARA_ARC_108_MAG_00289_000000013273.6.1	LHCq
TARA_PSE_93_MAG_00245_000000001331.3.2	LHCq
TARA_PSW_86_MAG_00272_000000002046.2.1	LHCq
TARA_PSW_86_MAG_00287_000000002609.2.1	LHCq
TARA_ION_45_MAG_00168_000000008064.2.1	LHCq
TARA_ARC_108_MAG_00248_000000008620.3.1	LHCq
TARA_ARC_108_MAG_00289_000000010109.1.1	LHCq
TARA_IOS_2018_MAG_00068_000000001369.1.1	LHCq
TARA_MED_95_MAG_00458_000000005699.2.1	LHCq
TARA_PSW_86_MAG_00317_000000003179.26.1	LHCq
TARA_PSE_93_MAG_00224_000000001402.41.1	LHCq
TARA_MED_95_MAG_00433_000000001235.7.1	LHCq
TARA_PSW_86_MAG_00280_000000000406.20.1	LHCq
TARA_AON_82_MAG_00337_000000005102.3.3	LHCq
TARA_ARC_108_MAG_00319_000000010467.24.1	LHCq
TARA_AOS_82_MAG_00183_000000007366.1.1	LHCq
TARA_AOS_82_MAG_00144_000000002137.3.1	LHCq
TARA_MED_95_MAG_00444_000000010818.2.1	LHCq
TARA_MED_95_MAG_00458_000000004764.1.1	LHCq
TARA_PSE_93_MAG_00224_000000003632.5.1	LHCq
TARA_PON_109_MAG_00231_000000005445.1.1	LHCq
TARA_AOS_82_MAG_00045_000000000619.24.3	LHCq
TARA_ARC_108_MAG_00123_000000000885.6.2	LHCq
TARA_ARC_108_MAG_00248_000000008297.1.4	LHCq
TARA_MED_95_MAG_00469_000000000682.7.1	LHCq
TARA_ARC_108_MAG_00326_000000009633.5.1	LHCq
TARA_AON_82_MAG_00356_000000002633.12.3	LHCq
TARA_AOS_82_MAG_00140_000000006964.2.1	LHCq
TARA_PSW_86_MAG_00302_000000006457.1.1	LHCq
TARA_AOS_82_MAG_00140_000000001350.2.1	LHCq
TARA_AOS_82_MAG_00184_000000002136.1.1	LHCq
TARA_AOS_82_MAG_00132_000000004159.7.1	LHCq
TARA_PSE_93_MAG_00203_000000003021.8.1	LHCq
TARA_IOS_50_MAG_00124_000000002553.3.1	LHCq
TARA_ARC_108_MAG_00320_000000004521.1.1	LHCq
TARA_MED_95_MAG_00515_000000005297.1.1	LHCq
TARA_ARC_108_MAG_00289_000000011773.1.1	LHCq
TARA_PSW_86_MAG_00302_000000002094.1.1	LHCq
TARA_ARC_108_MAG_00222_000000000255.5.1	LHCq
TARA_ARC_108_MAG_00246_000000001181.11.1	LHCq
TARA_PSW_86_MAG_00287_000000003284.1.2	LHCq
TARA_PON_109_MAG_00231_000000004115.13.2	LHCq
TARA_ION_45_MAG_00152_000000002227.4.1	LHCq
TARA_PSW_86_MAG_00287_000000002628.5.1	LHCq
TARA_RED_19_MAG_00042_000000003642.4.1	LHCq
TARA_IOS_50_MAG_00134_000000000719.8.1	LHCq
TARA_AOS_82_MAG_00142_000000000200.9.1	LHCq
TARA_MED_95_MAG_00439_000000003989.10.1	LHCq
TARA_PSE_93_MAG_00224_000000000356.9.1	LHCq
TARA_MED_95_MAG_00438_000000002189.1.2	LHCq
TARA_PSW_86_MAG_00280_000000000406.28.1	LHCq
TARA_ARC_108_MAG_00268_000000003717.1.3	LHCq
TARA_ARC_108_MAG_00323_000000019017.4.1	LHCq
TARA_AON_82_MAG_00283_000000008208.1.1	LHCq
TARA_AON_82_MAG_00278_000000002370.9.1	LHCq
TARA_PSW_86_MAG_00285_000000000291.20.2	LHCq
TARA_PON_109_MAG_00231_000000002485.6.1	LHCq
TARA_RED_19_MAG_00042_000000001753.4.1	LHCq
TARA_AON_82_MAG_00299_000000002463.4.1	LHCq
TARA_PSW_86_MAG_00283_000000001387.9.1	LHCq
TARA_PON_109_MAG_00221_000000003945.4.1	LHCq
TARA_ARC_108_MAG_00324_000000015284.5.1	LHCq
TARA_MED_95_MAG_00453_000000002989.2.11	LHCq
TARA_ARC_108_MAG_00319_000000009702.14.4	LHCq
TARA_AOS_82_MAG_00158_000000000303.3.3	LHCq
TARA_AOS_82_MAG_00183_000000003233.1.9	LHCq
TARA_ARC_108_MAG_00221_000000001098.1.3	LHCq
TARA_MED_95_MAG_00467_000000003111.1.2	LHCq
Metagenome_centric_SAG_TOSAG39-4_Gene4616	LHCq
TARA_PSW_86_MAG_00222_000000000013.18.1	LHCq
TARA_ARC_108_MAG_00137_000000001078.7.1	LHCq
TARA_MED_95_MAG_00424_000000002002.2.1	LHCq
TARA_AON_82_MAG_00159_000000000583.40.1	LHCq
TARA_IOS_50_MAG_00056_000000000057.61.1	LHCq
TARA_ARC_108_MAG_00212_000000000220.5.1	LHCq
TARA_SOC_28_MAG_00031_000000001496.41.1	LHCq
TARA_AOS_82_MAG_00176_000000001903.15.1	LHCq
TARA_ARC_108_MAG_00122_000000000888.31.1	LHCq
TARA_PSE_93_MAG_00213_000000001391.36.2	LHCq
TARA_PSW_86_MAG_00236_000000005116.35.2	LHCq
TARA_ARC_108_MAG_00219_000000000649.29.2	LHCq
TARA_ARC_108_MAG_00230_000000003186.2.1	LHCq
TARA_ARC_108_MAG_00138_000000000405.3.1	LHCq
TARA_ARC_108_MAG_00222_000000005410.2.1	LHCq
TARA_PSE_93_MAG_00253_000000004775.6.1	LHCq
TARA_ARC_108_MAG_00276_000000003225.8.1	LHCq
TARA_ARC_108_MAG_00239_000000000748.4.1	LHCq
TARA_ARC_108_MAG_00276_000000005185.1.1	LHCq
TARA_ARC_108_MAG_00313_000000032502.2.1	LHCq
TARA_PSE_93_MAG_00171_000000004641.20.1	LHCq
TARA_ARC_108_MAG_00217_000000002920.18.1	LHCq
TARA_SOC_28_MAG_00037_000000002331.97.1	LHCq
TARA_ARC_108_MAG_00189_000000002805.25.1	LHCq
TARA_ARC_108_MAG_00116_000000002417.14.2	LHCq
TARA_MED_95_MAG_00467_000000013026.1.1	LHCq
TARA_PSW_86_MAG_00276_000000003462.1.2	LHCq
TARA_IOS_50_MAG_00124_000000000934.14.1	LHCq
TARA_PON_109_MAG_00232_000000001964.11.2	LHCq
TARA_ARC_108_MAG_00326_000000008520.4.1	LHCq
TARA_PSE_93_MAG_00267_000000000557.7.1	LHCq
TARA_SOC_28_MAG_00074_000000007994.12.3	LHCq
TARA_PSE_93_MAG_00171_000000004190.49.1	LHCq
TARA_ARC_108_MAG_00217_000000002827.34.1	LHCq
TARA_PSE_93_MAG_00253_000000004404.8.1	LHCq
TARA_ARC_108_MAG_00189_000000002235.7.2	LHCq
TARA_SOC_28_MAG_00037_000000002237.96.1	LHCq
TARA_ARC_108_MAG_00324_000000018912.1.4	LHCq
TARA_SOC_28_MAG_00071_000000003595.1.6	LHCq
TARA_ARC_108_MAG_00238_000000000040.23.1	LHCq
TARA_MED_95_MAG_00424_000000001440.3.1	LHCq
TARA_AON_82_MAG_00159_000000002708.11.1	LHCq
TARA_IOS_50_MAG_00056_000000000297.34.3	LHCq
TARA_IOS_50_MAG_00124_000000003824.23.1	LHCq
TARA_SOC_28_MAG_00060_000000001977.1.2	LHCq
TARA_PSE_93_MAG_00253_000000001546.2.1	LHCq
TARA_PSE_93_MAG_00253_000000005442.1.3	LHCq
TARA_ARC_108_MAG_00189_000000002606.3.2	LHCq
TARA_PSE_93_MAG_00171_000000000089.1.1	LHCq
TARA_SOC_28_MAG_00060_000000001597.5.1	LHCq
TARA_MED_95_MAG_00515_000000000389.6.1	LHCq
TARA_AOS_82_MAG_00045_000000000168.13.2	LHCq
TARA_ARC_108_MAG_00123_000000000070.10.1	LHCq
TARA_AOS_82_MAG_00045_000000000442.120.1	LHCq
TARA_ARC_108_MAG_00326_000000005221.14.1	LHCq
TARA_AOS_82_MAG_00045_000000000513.8.1	LHCq
TARA_ARC_108_MAG_00123_000000000668.34.1	LHCq
TARA_PSE_93_MAG_00226_000000002949.6.2	LHCq
TARA_MED_95_MAG_00453_000000007327.9.2	LHCq
TARA_SOC_28_MAG_00074_000000002665.6.1	LHCq
TARA_SOC_28_MAG_00056_000000001507.2.1	LHCq
TARA_ARC_108_MAG_00323_000000001083.2.1	LHCq
TARA_ARC_108_MAG_00315_000000006145.3.1	LHCq
TARA_ION_45_MAG_00168_000000004754.3.1	LHCq
TARA_PSW_86_MAG_00317_000000003410.6.1	LHCq
TARA_PSW_86_MAG_00268_000000001627.1.1	LHCq
TARA_PSW_86_MAG_00280_000000000584.1.1	LHCq
TARA_AOS_82_MAG_00050_000000000547.16.1	LHCq
TARA_AOS_82_MAG_00050_000000001085.114.1	LHCq
TARA_MED_95_MAG_00394_000000001338.7.1	LHCq
TARA_ARC_108_MAG_00108_000000000372.10.1	LHCq
TARA_ARC_108_MAG_00315_000000001587.7.1	LHCq
TARA_MED_95_MAG_00442_000000003242.1.1	LHCq
TARA_IOS_2018_MAG_00068_000000002908.1.1	LHCq
TARA_MED_95_MAG_00458_000000002527.1.1	LHCq
TARA_PSW_86_MAG_00317_000000007812.2.2	LHCq
TARA_MED_95_MAG_00396_000000008275.3.1	LHCq
TARA_PON_109_MAG_00239_000000002967.19.1	LHCq
TARA_PSE_93_MAG_00241_000000000072.18.1	LHCq
TARA_AOS_82_MAG_00185_000000001473.2.1	LHCq
Metagenome_centric_SAG_TOSAG00-1_Gene4579	LHCq
TARA_ION_45_MAG_00177_000000005372.6.1	LHCq
TARA_RED_19_MAG_00042_000000000375.1.3	LHCq
TARA_PSW_86_MAG_00272_000000000635.2.1	LHCq
TARA_PSE_93_MAG_00245_000000003777.3.1	LHCq
TARA_SOC_28_MAG_00049_extended_000000183159.10.1	LHCq
TARA_SOC_28_MAG_00049_extended_000000183159.18.1	LHCq
TARA_MED_95_MAG_00409_000000002605.11.1	LHCq
TARA_SOC_28_MAG_00077_000000004812.1.1	LHCq
TARA_ARC_108_MAG_00315_000000002197.3.1	LHCq
TARA_ARC_108_MAG_00209_000000004449.67.1	LHCq
TARA_SOC_28_MAG_00049_extended_000000307920.3.1	LHCq
TARA_MED_95_MAG_00469_000000001837.2.2	LHCq
TARA_PSW_86_MAG_00318_000000001315.3.1	LHCq
TARA_PSW_86_MAG_00275_000000002839.5.2	LHCq
TARA_AON_82_MAG_00341_000000006391.3.1	LHCq
TARA_ARC_108_MAG_00326_000000010300.24.3	LHCq
TARA_PSE_93_MAG_00267_000000005613.4.1	LHCq
TARA_ARC_108_MAG_00289_000000004689.7.2	LHCq
TARA_ARC_108_MAG_00323_000000008007.1.3	LHCq
TARA_ARC_108_MAG_00315_000000009158.4.2	LHCq
TARA_PSW_86_MAG_00302_000000002002.1.1	LHCq
TARA_MED_95_MAG_00444_000000008629.1.2	LHCq
TARA_AOS_82_MAG_00140_000000001352.1.1	LHCq
TARA_ION_45_MAG_00201_000000008731.1.1	LHCq
TARA_MED_95_MAG_00395_000000001751.2.1	LHCq
TARA_ARC_108_MAG_00116_000000000599.1.2	LHCq
TARA_PSW_86_MAG_00256_000000002824.4.1	LHCq
TARA_ARC_108_MAG_00324_000000003616.2.1	LHCq
TARA_AOS_82_MAG_00185_000000000676.6.1	LHCq
TARA_MED_95_MAG_00425_000000006538.6.1	LHCq
TARA_MED_95_MAG_00396_000000001613.3.1	LHCq
TARA_PSE_93_MAG_00207_000000001513.3.1	LHCq
TARA_AOS_82_MAG_00144_000000001159.1.2	LHCq
TARA_MED_95_MAG_00444_000000004661.3.1	LHCq
TARA_ION_45_MAG_00201_000000001904.3.1	LHCq
TARA_ARC_108_MAG_00303_000000014052.2.1	LHCq
TARA_MED_95_MAG_00467_000000006079.4.1	LHCq
TARA_AOS_82_MAG_00050_000000001104.108.1	LHCq
TARA_AOS_82_MAG_00132_000000001218.6.1	LHCq
TARA_PSE_93_MAG_00203_000000001591.2.1	LHCq
TARA_ARC_108_MAG_00232_000000002553.2.1	LHCq
TARA_ION_45_MAG_00154_000000000135.4.1	LHCq
TARA_PSW_86_MAG_00279_000000008321.2.1	LHCq
TARA_PSW_86_MAG_00261_000000001209.21.1	LHCq
TARA_ARC_108_MAG_00253_000000000745.1.3	LHCq
TARA_MED_95_MAG_00394_000000001454.3.2	LHCq
TARA_ARC_108_MAG_00253_000000004297.3.1	LHCq
TARA_PSE_93_MAG_00171_000000000553.9.1	LHCq
TARA_SOC_28_MAG_00037_000000001191.13.1	LHCq
TARA_ARC_108_MAG_00217_000000001609.11.1	LHCq
TARA_SOC_28_MAG_00049_extended_000000309167.2.1	LHCq
TARA_ARC_108_MAG_00189_000000003154.4.1	LHCq
TARA_IOS_50_MAG_00115_000000000060.12.2	LHCq
TARA_PSE_93_MAG_00213_000000002902.3.1	LHCq
TARA_PSW_86_MAG_00236_000000004899.3.1	LHCq
TARA_ARC_108_MAG_00108_000000004690.1.2	LHCq
TARA_IOS_50_MAG_00115_000000000831.2.1	LHCq
TARA_PSW_86_MAG_00222_000000002811.5.1	LHCq
TARA_ARC_108_MAG_00230_000000004694.5.1	LHCq
TARA_PSW_86_MAG_00236_000000001388.9.1	LHCq
TARA_ARC_108_MAG_00212_000000003952.5.1	LHCq
TARA_SOC_28_MAG_00077_000000006439.1.1	LHCq
TARA_SOC_28_MAG_00031_000000004779.1.5	LHCq
TARA_ARC_108_MAG_00212_000000000467.2.3	LHCq
TARA_SOC_28_MAG_00077_000000009352.7.1	LHCq
TARA_PSW_86_MAG_00266_000000005149.6.2	LHCq
TARA_ARC_108_MAG_00221_000000003590.2.1	LHCq
TARA_ARC_108_MAG_00108_000000003857.4.1	LHCq
Metagenome_centric_SAG_TOSAG46-2_Gene3708	LHCq
TARA_SOC_28_MAG_00031_000000000048.5.2	LHCq
TARA_AOS_82_MAG_00176_000000001310.2.3	LHCq
TARA_ARC_108_MAG_00187_000000004501.1.2	LHCq
TARA_ARC_108_MAG_00187_000000006503.1.2	LHCq
TARA_PSW_86_MAG_00261_000000005445.14.2	LHCq
TARA_MED_95_MAG_00467_000000008615.2.1	LHCq
TARA_PSW_86_MAG_00256_000000002284.1.1	LHCq
TARA_MED_95_MAG_00399_000000003952.2.1	LHCq
TARA_ARC_108_MAG_00116_000000001705.1.1	LHCq
TARA_PSE_93_MAG_00171_000000004457.18.1	LHCq
TARA_ARC_108_MAG_00189_000000001400.50.3	LHCq
TARA_ARC_108_MAG_00217_000000005187.10.1	LHCq
TARA_PSW_86_MAG_00276_000000004577.4.1	LHCq
TARA_ARC_108_MAG_00219_000000002794.63.1	LHCq
TARA_ARC_108_MAG_00313_000000012104.10.1	LHCq
TARA_MED_95_MAG_00424_000000000791.2.1	LHCq
TARA_ARC_108_MAG_00222_000000006723.28.1	LHCq
TARA_SOC_28_MAG_00077_000000013561.1.1	LHCq
TARA_PSE_93_MAG_00253_000000000766.1.1	LHCq
TARA_ARC_108_MAG_00230_000000002473.2.1	LHCq
TARA_ARC_108_MAG_00165_000000003810.11.1	LHCq
TARA_AOS_82_MAG_00142_000000002499.1.1	LHCq
TARA_ION_45_MAG_00152_000000001876.2.2	LHCq
TARA_MED_95_MAG_00439_000000002326.3.3	LHCq
TARA_PON_109_MAG_00231_000000002060.5.1	LHCq
TARA_PSW_86_MAG_00287_000000004397.1.2	LHCq
TARA_PSW_86_MAG_00318_000000002862.2.3	LHCq
TARA_PON_109_MAG_00229_000000001301.1.2	LHCq
TARA_AON_82_MAG_00354_000000006706.8.4	LHCq
TARA_ION_45_MAG_00201_000000004835.1.3	LHCq
TARA_MED_95_MAG_00433_000000001543.2.1	LHCq
TARA_MED_95_MAG_00458_000000002934.4.2	LHCq
TARA_ARC_108_MAG_00326_000000009108.8.1	LHCq
TARA_AON_82_MAG_00354_000000002464.4.4	LHCq
TARA_PSW_86_MAG_00268_000000002789.1.5	LHCq
