Genome_Id final names	Genome_Id (beta-version)	Niche_identification	METDB_match_98percent	METDB_taxonomy	Database	Source	RNAPOL_BLAST_IDENTITY	Novelty_Score_Try	Domain	Phytoplankton	Chloroa_b-bind	Photosynthesis_prediction	Functional_group	Domain	Taxa_Super_Groups	Best_taxonomy_KINGDON	Best_taxonomy_PHYLUM	Best_taxonomy_CLASS	Best_taxonomy_ORDER	Best_taxonomy_FAMILY	Best_taxonomy_GENRE	total_length	Estimated_length	num_contigs	N50	GC_content	Taille_des_introns_en_nt	Nombre_de_genes_sans_intron_	Taille_des_CDS_en_nt	contigs_avec_un_gene_min	Nombre_d'exons_par_gene	Taille_des_genes_en_nt	Taille_des_CDS_gene_pluri_en	Nombre_d'exons_/_gene_pluri	Couverture_en_bases_codante	Nombre_de_genes	Nombre_d'introns	ANVIO_completion	ANVIO_redundancy	BUSCO_completion	BUSCO_redundancy	completion_RNApol	Cluster_Size	RNApol_A_I	RNApol_A_II	RNApol_A_III	RNApol_A_total	RNApol_B_I	RNApol_B_II	RNApol_B_III	RNApol_B_total	RNApol_AB_total	Av_norm_Size_01_119_Stations	Av_norm_Size_02_119_Stations	Av_norm_Size_03_119_Stations	Av_norm_Size_04_119_Stations	Cosmopolitan_Score 0.8-2000µm	Average corrected coverage 0.8-2000µm	Cumul_Cov_119_Stations_4_sizes	Cosmopolitan_Score_119_Stations	Arctic_119_Stations	Atlantic_119_Stations	Indian_119_Stations	Mediterranean_119_Stations	Red Sea_119_Stations	Pacific_119_Stations	Southern_119_Stations	Phagocyte-generalist_prediction	Phagocyte-entamoebid_prediction	Phagocyte-rozellid_prediction	Prototrophy_prediction	area_2006	percent_area_2006	area_2090	percent_area_2090	area_2006_no_prob	percent_area_2006_no_prob	area_2090_no_prob	percent_area_2090_no_prob	Diff	Mean_Fe	Mean_NO3	Mean_Phos	Mean_Sal	Mean_Si	Mean_SI_NO3	Mean_T
TARA_PSE_93_MAG_00188	TARA_PSE_93_MAG_00188	Yes			TARA_SMAGs	MAG	42.1723333333333	57.8276666666667	Eukarya		0	0.001340529415652	Group_04	Eukarya	Amoebozoa	Chromista	NA	NA	NA	NA	NA	18573151	25618139.3103448	2752	8061	55.6666553318222	105.48	5244	1346.86	99.7	2.1	1633.62	1588.08	3.18	77	10625	11732	73.5	3.6	72.5	0	100	2	1	1	1	3	1	1	1	3	6	100	0	0	0	16.9230769230769	0.206947942461538	17.1630166577551	11.76470588	0	28.0859160195684	0	0	0	71.9140839804316	0	0.998455839952922	0.998636156726369	0.94439982679251	0.340066489392074	8549776.96889113	0.025039605729182	7462990.66823696	0.021856750716791	12696875.9236402	0.037185153282604	11199356.141475	0.032799389179809	-12.7112824651273	0.000516551122505	2.47975087914217	0.451314815453121	35.7348665509905	3.23868803214282	0.158508922897586	21.5410637174334
TARA_PSE_93_MAG_00199	TARA_PSE_93_MAG_00199	No			TARA_SMAGs	MAG	97.954	2.04599999999999	Eukarya		0	0.002820429722961	Group_04	Eukarya	Opisthokonta	Fungi	Ascomycota	Ascomycetes	Incertae_sedis	Incertae_sedis	NA	47732929	50942293.4898613	1109	76667	48.5523296300998	85.29	15760	863.39	100	2.08	2111.27	1354.45	3.4	51.9	28681	31003	72.3	7.2	93.7	0	100	3	1	1	1	3	1	1	1	3	6	72.5009751851015	18.6593661964751	8.83965861842342	0	9.23076923076923	0.277987002384615	35.35483439535	11.76470588	20.6822794856194	25.1335431182674	0	0	0	54.1841773961132	0	0.003591318110748	0.041633012951809	0.015318905986175	0.988543347019038																
TARA_PSE_93_MAG_00200	TARA_PSE_93_MAG_00200	No			TARA_SMAGs	MAG	74.5226666666667	25.4773333333333	Eukarya	Phytoplankton	10	0.939656155385521	Group_04	Eukarya	Archaeplastida	Plantae	Chlorophyta	Chloropicophyceae	Chloropicales	Chloropicaceae	Chloropicon	13950267	20575615.0442478	2266	7461	60.8192058779502	158.2	3041	1156.61	99.9	2.6	1495.82	1156.84	3.59	65.8	7942	12683	68.7	3.6	67.8	0.4	100	1	1	1	1	3	1	1	1	3	6	46.5656895843463	13.8011812483301	25.5329884483254	14.1001407189983	3.84615384615385	0.026476967730769	11.4865471750469	5.042016807	0	0	0	0	0	100	0	0.126161073352688	0.704150637857855	0.418286617541218	0.765638016432151																
TARA_PSE_93_MAG_00201	TARA_PSE_93_MAG_00201	Yes			TARA_SMAGs	MAG	72.3403333333333	27.6596666666667	Eukarya	Phytoplankton	13	0.991522384658126	Group_04	Eukarya	Archaeplastida	Plantae	Chlorophyta	Chloropicophyceae	Chloropicales	Chloropicaceae	Chloropicon	15271855	19380526.6497462	2697	6186	48.1284464515096	126.91	6129	1232.43	99.6	1.3	1352.14	1274.04	2.37	63.2	7835	2330	68.7	7.2	78.8	0.4	100	1	1	1	1	3	1	1	1	3	6	12.1689771101498	56.9789837284418	26.4667269806342	4.38531218077412	5.38461538461539	0.045763369184615	18.1092473704079	6.722689076	0	0	0	0	0	100	0	0.488499795701516	0.760479751345053	0.525068538259665	0.972635525268853	210383.360193538	0.000616146644573	628815.727121663	0.001841603347166	405258.615588942	0.001186874931314	1073490.19332361	0.003143914898923	198.8904286647	0.000575447223499	11.0501122673353	1.14917496343454	34.8545633951823	8.50470706820487	0.319759158980918	21.8702254295349
TARA_PSE_93_MAG_00202	TARA_PSE_93_MAG_00202	No			TARA_SMAGs	MAG	74.746	25.254	Eukarya		0	0.000612744946357	Group_01	Eukarya	Opisthokonta	Animalia	Arthropoda	Hexanauplia	Marine_Hexanauplia_B	Marine_Hexanauplia_B	Marine_Hexanauplia_B	43057692	83283736.9439072	12080	3428	36.1293711390505	424.28	5425	871.86	61	1.8	1348.49	1075.89	2.71	20.6	10184	8153	44.6	10.8	51.7	0	66.6666666666667	1	0	0	1	1	1	1	1	3	4	0	41.9488110518374	58.0511889481626	0	0.769230769230769	0.021808718330769	70.0378157751698	0.840336134	0	0	0	0	0	100	0	0.30599137757771	0.728335188014412	0.090013935336729	0.00201809186608																
TARA_PSE_93_MAG_00203	TARA_PSE_93_MAG_00203	No			TARA_SMAGs	MAG			Eukarya	Phytoplankton	29	0.384663056724685	Group_06	Eukarya	Haptista	Chromista	Haptophyta	NA	NA	NA	NA	14010948	36870915.7894737	3189	4361	58.9111078277209	160.07	6573	780.37	98.8	1.49	1031.09	1111.74	2.58	53.1	9542	4678	39.8	2.4	38	0	0	1	0	0	0	0	0	0	0	0	0	100	0	0	0	3.84615384615385	0.608261153	134.216035917056	7.56302521	0	81.5791725326345	5.94824450024583	0	9.46162923976171	3.01095372735791	0	0.017963055742111	0.011380220514526	0.229482659128495	0.601433653498227																
TARA_PSE_93_MAG_00207	TARA_PSE_93_MAG_00207	No			TARA_SMAGs	MAG	50.8325	49.1675	Eukarya	Phytoplankton	15	0.09151295743899	Group_06	Eukarya	Stramenopiles	Chromista	Ochrophyta	Dictyochophyceae	Pedinellales	Pedinellaceae	NA	27899377	69748442.5	6497	4296	58.4187430571321	145.96	6012	1821.85	99.8	1.93	2030.47	2253.11	3.07	71.5	10947	10225	42.2	10.8	40	0.4	66.6666666666667	2	0	1	1	2	1	0	1	2	4	100	0	0	0	12.3076923076923	0.157414708846154	51.7621164085492	25.21008403	0	44.1778296700582	0	31.4660742079033	0	24.3560961220385	0	0.897863028031219	0.974082505265311	0.342429563194757	0.552986573161613																
TARA_PSE_93_MAG_00209	TARA_PSE_93_MAG_00209	Yes			TARA_SMAGs	MAG			Eukarya		0	0.001586540576413	Group_01	Eukarya	Opisthokonta	Animalia	Arthropoda	Hexanauplia	Marine_Hexanauplia_A	Marine_Hexanauplia_A	Marine_Hexanauplia_A	12185072	37841838.5093168	3451	3414	48.1735009699891	104.74	2081	1178.48	99.6	2.84	1610.3	1361.77	3.75	60.9	6300	11620	30.1	9.6	32.2	1.2	33.3333333333333	1	0	0	0	0	1	0	1	2	2	0	13.3026970265916	76.4086590194519	10.2886439539565	0.769230769230769	0.006019913292308	150.852387248922	45.37815126	0	15.0760209417695	7.44311387573077	50.1375475503712	6.37259581278771	20.9707218193408	0	0.007560137845185	0.133356135391814	0.039975411654936	0.001332866140772	41689615.9327883	0.122095763404859	35508208.7083163	0.103992367220903	63460288.4888156	0.185855211077649	53770224.2968403	0.157476062973509	-14.8272107721926	0.000773564979849	2.87085852866294	0.373189450901312	36.1787309328715	3.0027136280667	0.154676466109054	20.4892006158829
TARA_PSE_93_MAG_00212	TARA_PSE_93_MAG_00212	Yes			TARA_SMAGs	MAG	48.1553333333333	51.8446666666667	Eukarya		0	0.00589804830649	Group_05	Eukarya	Cryptista	Chromista	Sister_Cryptophyta	Sister_Cryptophyta	Sister_Cryptophyta	Sister_Cryptophyta	Sister_Cryptophyta	40973904	102434760	11154	3585	65.77091712166	96.02	6541	1752.33	99.8	2.77	1973.07	1862.02	3.78	76.8	17967	31787	31.3	3.6	40	0	66.6666666666667	1	1	1	1	3	0	1	0	1	4	95.8766641634461	2.7742903973177	0	1.34904543923618	26.9230769230769	0.264358955461538	90.1547580137836	37.81512605	0	31.3580791526358	11.91042342536	5.9607533468799	25.1732998300145	25.5974442451097	0	0.97155782757489	0.961878180626523	0.933774140525274	0.019599708365616	23630459.1139438	0.069206177139548	14925561.5640429	0.043712272052254	38118203.7990746	0.111636221354815	24866913.5533861	0.072827363022921	-36.8376149948113	0.000717687858374	3.65373975165208	0.47236909844502	35.8187339126423	3.54263472012294	0.197480121427561	19.6589738938116
TARA_PSE_93_MAG_00213	TARA_PSE_93_MAG_00213	Yes			TARA_SMAGs	MAG	87.092	12.908	Eukarya	Phytoplankton	33	0.780262272806404	Group_04	Eukarya	Stramenopiles	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	17103317	35410594.2028986	3743	4685	44.4261961600221	136.7	4718	1532.28	99.9	1.66	1722.53	1903.38	2.63	70.9	7917	5209	47	1.2	48.3	0.8	100	2	1	1	1	3	1	1	1	3	6	38.2726628628755	52.8523784465813	6.39494333854523	2.48001535199803	16.9230769230769	0.202107354615385	39.584327414384	15.12605042	0	0	13.2876005374983	0	0	86.7123994625017	0	0.001197937046001	0.004503757424315	0.122545652330131	0.502693608107397	8247627.05390557	0.024154703728829	13251100.5208387	0.038808302687525	13672023.4414575	0.040041053437986	22532032.9534518	0.065989232641298	60.6656124753336	0.000692747985785	7.19309883220838	0.847104839980603	35.1995375706599	6.07946257637097	0.289565336052097	22.5916325495793
TARA_PSE_93_MAG_00214	TARA_PSE_93_MAG_00214	No			TARA_SMAGs	MAG	52.3013333333333	47.6986666666667	Eukarya	Phytoplankton	18	0.061851897502581	Group_05	Eukarya	Stramenopiles	Chromista	Ochrophyta	Chrysophyceae	New_Chrysophyceae	New_Chrysophyceae	New_Chrysophyceae	10203975	27653048.7804878	2570	4025	31.9817315014035	130.9	4474	990.67	97	1.3	1083.17	1577.96	2.5	54.1	5572	1649	34.9	1.2	36.9	0.4	100	1	1	1	1	3	1	1	1	3	6	100	0	0	0	5.38461538461539	0.057047149992308	23.9703644903089	10.92436975	0	9.10902550702681	48.3532327697063	11.740300402363	0	30.7974413209039	0	0.373057628047542	0.638428408303052	0.312368775161029	0.109065802522577																
TARA_PSE_93_MAG_00215	TARA_PSE_93_MAG_00215	No			TARA_SMAGs	MAG			Eukarya		0	0.000730103539921	Group_03	Eukarya	Opisthokonta	Animalia	Chordata	NA	NA	NA	NA	201854422	395792984.313725	41463	5074	24.6539140190566	630.36	10932	588.19	56.1	2.9	1953.17	665.86	4.13	8.1	27871	53043	14.5	1.2	51	0.8	0	1	0	0	0	0	0	0	0	0	0	0	21.3580706825349	2.67500889789558	75.9669204195695	0.769230769230769	0.007867574061538	54.1338901161155	4.201680672	0	0	2.98564955056875	0	0	97.0143504494313	0	0.644494556491217	0.819878329541607	0.838956260827137	0.001467931165256																
TARA_PSE_93_MAG_00216	TARA_PSE_93_MAG_00216	Yes			TARA_SMAGs	MAG	55.102	44.898	Eukarya		0	0.001485713896075	Group_05	Eukarya	Stramenopiles	Chromista	Bigyra	Bikosea	Bicosoecales	New_Bicosoecales_01	New_Bicosoecales_01	31919427	98213621.5384615	8201	3856	45.7614916434311	140.97	1998	1159.61	95.7	5.82	1978	1210.27	6.88	40.1	11033	53151	10.8	2.4	32.5	0	16.6666666666667	1	0	1	0	1	0	0	0	0	1	61.8939494983524	34.4485268706919	3.65752363095578	0	0.769230769230769	0.0068614592	23.2966274739205	2.521008403	0	0	0	0	0	100	0	0.838105257068437	0.918801196499207	0.304873680220899	0.003903916563087	18959584.2049783	0.055526654672894	28289078.0889869	0.082849805833256	30416349.6110963	0.089079914570168	42265938.4353771	0.123783630619429	49.2072704925613	0.000652476522306	18.662445306778	0.907184794545175	34.3479442596436	8.00134563446044	0.658771924346609	15.5258524417877
TARA_PSE_93_MAG_00217	TARA_PSE_93_MAG_00217	Yes			TARA_SMAGs	MAG	74.0626666666667	25.9373333333333	Eukarya		0	0.001294983692265	Group_01	Eukarya	Opisthokonta	Animalia	Arthropoda	Hexanauplia	Marine_Hexanauplia_B	Marine_Hexanauplia_B	Marine_Hexanauplia_B	25430176	51898318.3673469	6841	3593	34.4542215269128	149.43	8392	852.53	97	2.01	1298.47	1582.81	3.89	43.3	12924	13107	27.7	8.4	49	0.8	83.3333333333333	1	1	1	1	3	1	0	1	2	5	0.324938820515063	13.0425420795167	83.2659176126572	3.36660148731104	12.3076923076923	0.082015010615385	348.041610093457	39.49579832	0	23.1022155954004	5.93710339213624	55.2336061378922	4.46915346551517	11.2579214090559	0	0.029101126903347	0.451998302151612	0.238204495487948	0.000391951963812	45433124.1135146	0.133059320609967	29577964.924438	0.086624549701623	64113641.7991574	0.187768677282948	44324660.9980742	0.12981298102977	-34.897796483162	0.000821009510679	1.84334484267747	0.28764446292189	36.5033760627111	2.35135699873402	0.124080228865427	19.5373515963554
TARA_PSE_93_MAG_00218	TARA_PSE_93_MAG_00218	No			TARA_SMAGs	MAG	65.96	34.04	Eukarya	Phytoplankton	23	0.248765533767453	Group_06	Eukarya	Haptista	Chromista	Haptophyta	Prymnesiophyceae	Prymnesiales	Chrysochromulinaceae	New_Chrysochromulinaceae_01	17199567	51650351.3513514	4545	3707	67.792967664535	128.07	5748	1372.68	99.9	1.79	1514.06	1801.46	3.01	75.8	9500	7540	22.9	8.4	33.3	0.4	50	1	0	1	0	1	1	1	0	2	3	84.889320790249	10.8372316631436	2.32952355993934	1.94392398666804	19.2307692307692	0.164592962846154	38.3480642274308	28.57142857	0	29.9148387127196	3.87660114950031	8.19879563577318	0	58.009764502007	0	0.676837761423781	0.497780441651369	0.465724599516785	0.176617633246031																
TARA_PSE_93_MAG_00219	TARA_PSE_93_MAG_00219	No			TARA_SMAGs	MAG	43.036	56.964	Eukarya	Phytoplankton	35	0.64971358621876	Group_06	Eukarya	Haptista	Chromista	Haptophyta	Prymnesiophyceae	Prymnesiales	Prymnesiaceae	NA	34283226	93926646.5753425	8671	3896	63.7244230131432	130.05	9817	1006.95	98.5	1.98	1169.97	1288.18	3.12	53.9	18344	18039	44.6	4.8	36.5	1.2	66.6666666666667	1	1	0	1	2	1	0	1	2	4	100	0	0	0	13.8461538461538	0.126334085384615	39.0228533335807	21.8487395	0	21.481282209709	0	52.0679751029682	0	26.4507426873228	0	0.987820563109589	0.953997919614621	0.910196738193209	0.649859825912177																
TARA_PSE_93_MAG_00220	TARA_PSE_93_MAG_00220	No			TARA_SMAGs	MAG	54.6166666666667	45.3833333333333	Eukarya	Phytoplankton	9	0.158595830334669	Group_04	Eukarya	Archaeplastida	Plantae	Chlorophyta	Chloropicophyceae	Chloropicales	Chloropicaceae	Chloroparvula	10538444	32326515.3374233	2828	3688	71.8032374270387	118.59	5875	996.71	100	1.31	1185.47	1302.19	2.54	69.4	7340	2252	42.2	2.4	32.6	0.4	100	1	1	1	1	3	1	1	1	3	6	78.4464159467296	6.20715161829844	8.45571745911329	6.8907149758587	11.5384615384615	0.254313269923077	44.6815677912223	17.64705882	0	17.885454245225	18.9695310635715	2.8232075993973	0	60.3218070918062	0	0.018297048690873	0.021524265819168	0.220245569226365	0.107195925137137																
TARA_PSE_93_MAG_00221	TARA_PSE_93_MAG_00221	Yes			TARA_SMAGs	MAG	75.1895	24.8105	Eukarya		0	0.001324044629258	Group_01	Eukarya	Opisthokonta	Animalia	Arthropoda	Hexanauplia	Marine_Hexanauplia_A	Marine_Hexanauplia_A	Marine_Hexanauplia_A	54436112	111778464.065708	13297	4074	42.5671220437438	170.02	6852	943.96	89.1	3.27	1566.28	1120.35	4.4	36	20758	47213	47	9.6	48.7	0.8	66.6666666666667	1	1	1	0	2	1	0	1	2	4	0	24.2416901831237	70.8965852108226	4.8617246060537	3.84615384615385	0.028383731738462	154.547999313397	31.09243697	0	16.2191542294288	12.9170149793209	0	0	70.8638307912503	0	0.879250176553762	0.868041748201054	0.461634948117974	0.00196171943789	51953107.4400521	0.152154299631216	51713382.5168529	0.151452220783755	71148917.7306078	0.208372786157424	68805321.1604063	0.201509129442211	-0.461425572042755	0.000638239681748	6.37776828917111	0.682498689614186	34.9781581593209	5.18027423230969	0.295762840514223	19.1670523727832
TARA_PSE_93_MAG_00222	TARA_PSE_93_MAG_00222	No			TARA_SMAGs	MAG	60.3095	39.6905	Eukarya		0	0.000336740781414	Group_03	Eukarya	Opisthokonta	Animalia	Chordata	Appendicularia	Copelata	Oikopleuridae	NA	13900313	38505022.1606648	3111	4660	36.7596122742056	153.76	1230	954.87	94.6	4.23	1896.12	1120.71	5.1	39.6	5763	18605	19.3	12.1	36.1	0	66.6666666666667	1	1	1	0	2	0	1	1	2	4	0.923059949725252	10.3139673796713	12.5993379086532	76.1636347619502	4.61538461538462	0.047826759230769	183.785588137476	18.48739496	0	0.372213113801085	51.084917888259	20.2004604082726	0	28.3424085896673	0	0.024015134291386	0.080890172738107	0.566730948420747	0.000284811374513																
TARA_PSE_93_MAG_00223	TARA_PSE_93_MAG_00223	Yes			TARA_SMAGs	MAG	71.143	28.857	Eukarya		0	0.002409240394785	Group_01	Eukarya	Opisthokonta	Animalia	Arthropoda	Hexanauplia	Marine_Hexanauplia_A	Marine_Hexanauplia_A	Marine_Hexanauplia_A	43730255	89979948.5596708	10050	4414	42.5128728709134	162.54	5021	1009.02	90.8	3.55	1715.39	1219.23	4.67	38	16469	42034	37.4	8.4	48.6	0.4	16.6666666666667	1	0	0	1	1	0	0	0	0	1	0	23.6913608846574	71.8043350283049	4.50430408703765	0	0	72.0163923123705	26.05042017	0	19.1455079837734	7.32506614675795	60.1664118565334	0	13.3630140129352	0	0.584006239365468	0.866855899766027	0.298315877390528	0.00459840609194	17146462.6306079	0.050216592255302	4959335.34294333	0.014524332285852	25498272.7228959	0.074676415312302	7845471.01849074	0.022976915278319	-71.0766270000759	0.000916204000903	0.774201458415054	0.160332765591768	36.9089662071799	1.79767165621299	0.08645358099263	18.3563073346404
TARA_PSE_93_MAG_00224	TARA_PSE_93_MAG_00224	Yes			TARA_SMAGs	MAG	58.598	41.402	Eukarya	Phytoplankton	38	0.143027971656343	Group_06	Eukarya	Haptista	Chromista	Haptophyta	Prymnesiophyceae	Sister_Phaeocystis	Sister_Phaeocystis	Sister_Phaeocystis	15365934	39198811.2244898	4025	3632	70.8816941824567	112.06	7846	1274.63	100	1.38	1383.08	1697.9	2.73	83.4	10052	3825	41	6	39.2	0	50	1	0	0	1	1	1	0	1	2	3	95.6422303878174	0.822095000328904	3.53567461185375	0	42.3076923076923	0.561701818923077	179.468628460854	52.94117647	0	36.315548369948	30.0612236951879	5.01790708611811	17.5063977524712	11.0989230962748	0	0.940360137354701	0.958343969431142	0.664429839363158	0.283570470039321	90419451.0555547	0.264810112932547	61810126.0259026	0.181022404606699	132898625.279489	0.389218244061433	90369670.3761694	0.264664320990924	-31.6406754251076	0.000746109476565	3.53277461853905	0.469503767848578	35.6944419166067	3.90243279424934	0.222164396349736	20.8094917670968
TARA_PSE_93_MAG_00226	TARA_PSE_93_MAG_00226	Yes			TARA_SMAGs	MAG	59.725	40.275	Eukarya	Phytoplankton	23	0.307781502093089	Group_06	Eukarya	Haptista	Chromista	Haptophyta	Prymnesiophyceae	Phaeocystales	Phaeocystaceae	Phaeocystis	21492157	77032820.7885305	5782	3654	66.9863979292599	141.01	8246	818.93	100	2.05	1032.2	989.23	3.19	60.2	15815	16539	27.7	6	27.9	0	16.6666666666667	1	0	0	1	1	0	0	0	0	1	83.8862786368306	6.46835433710153	2.46512637073213	7.18024065533576	48.4615384615385	0.784597626923077	213.973106561617	52.94117647	0	28.4100526899652	10.3304026471919	7.82541953654665	12.305729397428	41.1283957288683	0	0.177199394452017	0.409334854919209	0.299380191750987	0.051743429727909	134707597.448931	0.394516154178003	121617815.823519	0.356180303760617	195846189.332166	0.573571846643874	174159783.259329	0.510059188977763	-9.71718141612248	0.000651545958568	4.62323032749588	0.540150561268654	35.4344622695655	4.05578967551129	0.236014778722307	20.0872392654419
TARA_PSE_93_MAG_00227	TARA_PSE_93_MAG_00227	No			TARA_SMAGs	MAG	51.899	48.101	Eukarya		0	0.000785022774685	Group_05	Eukarya	Cryptista	Chromista	Sister_Cryptophyta	Sister_Cryptophyta	Sister_Cryptophyta	Sister_Cryptophyta	Sister_Cryptophyta	10223254	76866571.4285714	3045	3248	58.0711357455786	119.32	1379	1874.29	99.6	3.03	2164.93	1913.35	4.07	74.5	4063	8242	12.1	2.4	13.3	0	33.3333333333333	1	0	1	0	1	1	0	0	1	2	100	0	0	0	8.46153846153846	0.052940768476923	19.3938153155541	19.32773109	0	46.5008410862147	0	19.9320879637752	0	33.5670709500101	0	0.192976017493094	0.359851397081479	0.817713526680507	0.000740366311982																
TARA_PSE_93_MAG_00228	TARA_PSE_93_MAG_00228	No			TARA_SMAGs	MAG	59.7513333333333	40.2486666666667	Eukarya	Phytoplankton	15	0.916885422301947	Group_04	Eukarya	Archaeplastida	Plantae	Chlorophyta	Sister_Pycnococcus	Sister_Pycnococcus	Sister_Pycnococcus	Sister_Pycnococcus	17472738	27690551.5055468	3376	5469	42.6682344330224	140.57	3139	999.8	95.4	2.04	1358.59	1196.85	2.89	39.9	6978	7272	59	10.8	63.1	0	100	1	1	1	1	3	1	1	1	3	6	95.6585052061107	0	4.34149479388931	0	4.61538461538462	0.077068939307692	18.6759453498358	8.403361345	0	2.38426164091123	21.8457286988133	19.0710209598842	0	56.6989887003913	0	0.015102172161482	0.066402601552187	0.020611972758983	0.909774051916732																
TARA_PSE_93_MAG_00229	TARA_PSE_93_MAG_00229	No			TARA_SMAGs	MAG			Eukarya		0	0.000807243262688	Group_03	Eukarya	Opisthokonta	Animalia	Chordata	Appendicularia	Copelata	Oikopleuridae	NA	56952677	122216045.064378	11991	4834	34.6873643201339	226.82	4369	528.66	80.3	3.23	1458.01	614.53	3.86	18.4	19804	44147	9.6	6	46.6	0.4	16.6666666666667	1	0	0	0	0	0	0	1	1	1	0	7.46658945612218	6.67703541311884	85.856375130759	2.30769230769231	0.023769194038462	135.389251325271	16.80672269	0	3.81973824817543	31.6649090176186	0	0	64.515352734206	0	0.366994256646011	0.170769220583494	0.731793788551984	0.001227705075527																
TARA_PSE_93_MAG_00230	TARA_PSE_93_MAG_00230	Yes			TARA_SMAGs	MAG	73.983	26.017	Eukarya		0	0.000714074732506	Group_01	Eukarya	Opisthokonta	Animalia	Arthropoda	Hexanauplia	Marine_Hexanauplia_B	Marine_Hexanauplia_B	Marine_Hexanauplia_B	27387056	71135210.3896104	6508	4225	34.5602939264248	221.21	8286	703.82	98.8	2.36	1420.1	1248.63	4.2	37	14402	19541	30.1	7.2	38.5	0	33.3333333333333	1	0	1	1	2	0	0	0	0	2	0.37964457738391	6.95557328968974	90.5030434427556	2.16173869017077	0.769230769230769	0.005132548184615	189.396279030503	45.37815126	0	16.7229114326466	5.4561418822848	43.407905319122	10.1008997747836	24.3121415911629	0	0.357496434706779	0.325041371920325	0.130171057770422	0.001408151983788	33020628.3583382	0.09670702733312	26501597.7443721	0.077614838507129	47196198.4613813	0.138222810453321	40175627.1344828	0.117661766737354	-19.7422972792094	0.000852240250213	2.94314371909865	0.387009744507099	36.5247765589451	3.22274396713465	0.167323771645495	19.9170844865882
TARA_PSE_93_MAG_00231	TARA_PSE_93_MAG_00231	No			TARA_SMAGs	MAG	75.9973333333334	24.0026666666667	Eukarya		0	0.001169896708234	Group_01	Eukarya	Opisthokonta	Animalia	Arthropoda	Hexanauplia	Marine_Hexanauplia_A	Marine_Hexanauplia_A	Marine_Hexanauplia_A	109304568	230600354.43038	31035	3399	38.8741430009163	156.97	16860	1384.84	74	2.12	1701.55	1600.12	3.47	39	30820	34428	36.1	12.1	47.4	0.4	83.3333333333333	1	1	1	1	3	0	1	1	2	5	0	19.8466996847098	28.3295756284416	51.8237246868486	0.769230769230769	0.169538871230769	163.903846177774	11.76470588	0	0	5.47058989824071	0	30.420174582793	64.1092355189663	0	0.413246938320872	0.561738831254127	0.11192991198709	0.002453903220824																
TARA_PSE_93_MAG_00232	TARA_PSE_93_MAG_00232	Yes			TARA_SMAGs	MAG	87.28	12.72	Eukarya		0	0.000495199992332	Group_01	Eukarya	Opisthokonta	Animalia	Arthropoda	Hexanauplia	Marine_Hexanauplia_B	Marine_Hexanauplia_B	Marine_Hexanauplia_B	17868853	137452715.384615	4525	3895	47.9855208202533	223.53	2252	771.82	81.9	2.99	1406.09	966.19	4.17	26.2	6060	12074	7.2	0	13	0	16.6666666666667	1	0	1	0	1	0	0	0	0	1	0	75.7177844029867	23.4241796485789	0.858035948434413	0.769230769230769	0.009622803523077	192.698574441236	15.12605042	0	10.0103246439152	12.3025626162424	10.1501183308268	0	67.5369944090156	0	0.001826556393563	0.009516335801285	0.011342036384069	0.001146501039757	23363435.0996214	0.068424147846482	19156032.8223331	0.056101990841604	36850636.8457513	0.107923916710842	31924293.9303201	0.093496208860921	-18.0084917279844	0.000719745800361	3.8032736142299	0.289327044771718	35.9946167355492	2.79374198542376	0.243585976231732	16.1744175524939
TARA_PSE_93_MAG_00233	TARA_PSE_93_MAG_00233	Yes			TARA_SMAGs	MAG	65.483	34.517	Eukarya		0	0.000625559974505	Group_01	Eukarya	Opisthokonta	Animalia	Arthropoda	Hexanauplia	Marine_Hexanauplia_A	Marine_Hexanauplia_A	Marine_Hexanauplia_A	36608790	115121981.132075	10311	3392	43.2037883298866	147.25	4140	932.2	79.3	3.85	1572.27	1092.85	5.31	31.1	12225	34885	9.6	0	31.8	0.4	50	1	1	0	1	2	0	0	1	1	3	0	8.14691755533538	12.2041399792733	79.6489424653914	0	0	150.244815521081	21.00840336	0	56.181826434576	0	18.8909076183748	0	24.9272659470492	0	0.018901429721218	0.119809759578787	0.05620940615543	0.000625585199474	4787989.55758264	0.014022514411023	3528408.59812523	0.010333598229519	7635508.95654735	0.022362002483719	5408856.83227386	0.015840839242769	-26.3070949572692	0.000770804863748	1.23492086288105	0.224717157008989	36.0306943787469	1.80324878615189	0.121926897140389	17.543585397579
